STALPBR,YEAR,DEPSUMBR,ASSET,CERT,ID
AL,1994,19989,8219440,12368,1994_12368_44
AL,1994,45003,8219440,12368,1994_12368_46
AL,1994,52383,8219440,12368,1994_12368_47
AL,1994,18486,8219440,12368,1994_12368_49
AL,1994,46197,8219440,12368,1994_12368_5
AL,1994,19167,8219440,12368,1994_12368_50
AL,1994,27385,8219440,12368,1994_12368_52
AL,1994,0,8219440,12368,1994_12368_53
AL,1994,14759,8219440,12368,1994_12368_54
AL,1994,28438,8219440,12368,1994_12368_56
AL,1994,5066,8219440,12368,1994_12368_57
AL,1994,38129,8219440,12368,1994_12368_58
AL,1994,150393,8219440,12368,1994_12368_59
AL,1994,51195,8219440,12368,1994_12368_60
AL,1994,0,8219440,12368,1994_12368_61
AL,1994,57908,8219440,12368,1994_12368_63
AL,1994,65802,8219440,12368,1994_12368_64
AL,1994,6682,8219440,12368,1994_12368_65
AL,1994,51631,8219440,12368,1994_12368_66
AL,1994,10185,8219440,12368,1994_12368_67
AL,1994,15811,8219440,12368,1994_12368_68
AL,1994,37265,8219440,12368,1994_12368_69
AL,1994,22950,8219440,12368,1994_12368_7
AL,1994,65353,8219440,12368,1994_12368_70
AL,1994,25974,8219440,12368,1994_12368_71
AL,1994,33328,8219440,12368,1994_12368_73
AL,1994,9456,8219440,12368,1994_12368_74
AL,1994,14280,8219440,12368,1994_12368_75
AL,1994,15324,8219440,12368,1994_12368_76
AL,1994,10265,8219440,12368,1994_12368_77
AL,1994,48675,8219440,12368,1994_12368_78
AL,1994,6748,8219440,12368,1994_12368_79
AL,1994,38473,8219440,12368,1994_12368_8
AL,1994,15583,8219440,12368,1994_12368_82
AL,1994,9919,8219440,12368,1994_12368_83
AL,1994,42487,8219440,12368,1994_12368_84
AL,1994,14150,8219440,12368,1994_12368_85
AL,1994,60845,8219440,12368,1994_12368_87
AL,1994,8350,8219440,12368,1994_12368_88
AL,1994,57405,8219440,12368,1994_12368_89
AL,1994,59318,8219440,12368,1994_12368_9
AL,1994,5910,8219440,12368,1994_12368_90
AL,1994,29060,8219440,12368,1994_12368_91
AL,1994,19580,8219440,12368,1994_12368_92
AL,1994,73831,8219440,12368,1994_12368_93
AL,1994,12819,8219440,12368,1994_12368_94
AL,1994,472174,8219440,12368,1994_12368_95
AL,1994,49981,8219440,12368,1994_12368_97
AL,1994,18005,8219440,12368,1994_12368_98
AL,1994,72784,8219440,12368,1994_12368_99
CO,1994,23002,26926,12372,1994_12372_0
CO,1994,20018,21811,12373,1994_12373_0
ID,1994,18451,63865,1237,1994_1237_0
ID,1994,7727,63865,1237,1994_1237_1
ID,1994,9032,63865,1237,1994_1237_2
ID,1994,3157,63865,1237,1994_1237_3
ID,1994,5977,63865,1237,1994_1237_4
ID,1994,4275,63865,1237,1994_1237_5
ID,1994,2314,63865,1237,1994_1237_6
IL,1994,74679,111627,12383,1994_12383_0
IL,1994,26146,111627,12383,1994_12383_1
IL,1994,59222,69715,12384,1994_12384_0
IL,1994,3104,69715,12384,1994_12384_1
IL,1994,52227,62368,12386,1994_12386_0
IL,1994,41574,46316,12387,1994_12387_0
IL,1994,0,46316,12387,1994_12387_1
IL,1994,0,46316,12387,1994_12387_2
IL,1994,25727,38212,12388,1994_12388_0
IL,1994,9802,38212,12388,1994_12388_1
IL,1994,9950,11188,12391,1994_12391_0
IL,1994,41971,46057,12392,1994_12392_0
IL,1994,0,46057,12392,1994_12392_1
IL,1994,22695,25567,12393,1994_12393_0
IL,1994,196976,1037848,12394,1994_12394_0
IL,1994,24927,1037848,12394,1994_12394_1
IL,1994,21965,1037848,12394,1994_12394_10
IL,1994,48189,1037848,12394,1994_12394_11
IL,1994,50952,1037848,12394,1994_12394_12
IL,1994,32660,1037848,12394,1994_12394_13
IL,1994,29249,1037848,12394,1994_12394_14
IL,1994,21564,1037848,12394,1994_12394_15
IL,1994,11,1037848,12394,1994_12394_16
IL,1994,178581,1037848,12394,1994_12394_18
IL,1994,64692,1037848,12394,1994_12394_19
IL,1994,45393,1037848,12394,1994_12394_2
IL,1994,80977,1037848,12394,1994_12394_20
IL,1994,4021,1037848,12394,1994_12394_3
IL,1994,52006,1037848,12394,1994_12394_4
IL,1994,21014,1037848,12394,1994_12394_5
IL,1994,36080,1037848,12394,1994_12394_7
IL,1994,260,1037848,12394,1994_12394_8
IL,1994,58397,64733,12395,1994_12395_0
IL,1994,111354,131446,12396,1994_12396_0
IL,1994,0,131446,12396,1994_12396_1
IL,1994,0,131446,12396,1994_12396_2
IL,1994,0,131446,12396,1994_12396_3
IL,1994,36913,41117,12397,1994_12397_0
IL,1994,18864,20687,12398,1994_12398_0
IL,1994,76328,95420,12399,1994_12399_0
IL,1994,0,95420,12399,1994_12399_1
IL,1994,7478,95420,12399,1994_12399_2
IL,1994,87773,98843,12401,1994_12401_0
IL,1994,33933,38216,12402,1994_12402_0
IL,1994,409937,505369,12406,1994_12406_0
IL,1994,0,505369,12406,1994_12406_1
IL,1994,24244,505369,12406,1994_12406_3
IL,1994,27520,505369,12406,1994_12406_4
IL,1994,15826,17200,12408,1994_12408_0
IL,1994,0,17200,12408,1994_12408_1
IL,1994,57720,63505,12410,1994_12410_0
IL,1994,372371,729669,12411,1994_12411_0
IL,1994,0,729669,12411,1994_12411_1
IL,1994,30970,729669,12411,1994_12411_2
IA,1994,80003,102592,12412,1994_12412_0
IA,1994,4646,102592,12412,1994_12412_1
IA,1994,32722,36400,12417,1994_12417_0
IA,1994,9370,12424,12418,1994_12418_0
IA,1994,1423,12424,12418,1994_12418_1
KS,1994,78740,88016,12420,1994_12420_0
KS,1994,0,88016,12420,1994_12420_1
KS,1994,30449,35657,12422,1994_12422_0
KS,1994,0,35657,12422,1994_12422_1
KS,1994,29272,35168,12424,1994_12424_0
KS,1994,7422,8792,12425,1994_12425_0
KS,1994,40277,45603,12426,1994_12426_0
KS,1994,12296,13190,12427,1994_12427_0
KS,1994,14757,34644,12431,1994_12431_0
KS,1994,10362,34644,12431,1994_12431_1
KS,1994,6158,34644,12431,1994_12431_2
KS,1994,28520,33749,12432,1994_12432_0
MD,1994,44444,202629,12433,1994_12433_0
MD,1994,61394,202629,12433,1994_12433_1
MD,1994,15487,202629,12433,1994_12433_2
MD,1994,25260,202629,12433,1994_12433_3
MD,1994,14055,202629,12433,1994_12433_4
MD,1994,0,202629,12433,1994_12433_5
MD,1994,9572,202629,12433,1994_12433_6
MD,1994,4555,202629,12433,1994_12433_7
MI,1994,30630,43515,12436,1994_12436_0
MI,1994,3638,43515,12436,1994_12436_1
MI,1994,3963,43515,12436,1994_12436_2
MS,1994,140691,760871,12437,1994_12437_0
MS,1994,44929,760871,12437,1994_12437_1
MS,1994,13003,760871,12437,1994_12437_10
MS,1994,3088,760871,12437,1994_12437_11
MS,1994,27896,760871,12437,1994_12437_12
MS,1994,3381,760871,12437,1994_12437_13
MS,1994,12137,760871,12437,1994_12437_15
MS,1994,40853,760871,12437,1994_12437_16
MS,1994,14108,760871,12437,1994_12437_17
MS,1994,39680,760871,12437,1994_12437_18
MS,1994,13752,760871,12437,1994_12437_19
MS,1994,11284,760871,12437,1994_12437_2
MS,1994,10767,760871,12437,1994_12437_20
MS,1994,4127,760871,12437,1994_12437_23
MS,1994,7053,760871,12437,1994_12437_24
MS,1994,18276,760871,12437,1994_12437_25
MS,1994,19558,760871,12437,1994_12437_26
MS,1994,18729,760871,12437,1994_12437_27
MS,1994,2553,760871,12437,1994_12437_29
MS,1994,17393,760871,12437,1994_12437_3
MS,1994,13308,760871,12437,1994_12437_30
MS,1994,4567,760871,12437,1994_12437_31
MS,1994,18012,760871,12437,1994_12437_32
MS,1994,13869,760871,12437,1994_12437_33
MS,1994,5688,760871,12437,1994_12437_34
MS,1994,11668,760871,12437,1994_12437_36
MS,1994,5898,760871,12437,1994_12437_37
MS,1994,2920,760871,12437,1994_12437_39
MS,1994,16069,760871,12437,1994_12437_4
MS,1994,3090,760871,12437,1994_12437_41
MS,1994,2173,760871,12437,1994_12437_42
MS,1994,10701,760871,12437,1994_12437_43
MS,1994,18540,760871,12437,1994_12437_44
MS,1994,8755,760871,12437,1994_12437_45
MS,1994,5965,760871,12437,1994_12437_46
MS,1994,7798,760871,12437,1994_12437_47
MS,1994,4718,760871,12437,1994_12437_48
MS,1994,4462,760871,12437,1994_12437_5
MS,1994,7259,760871,12437,1994_12437_6
MS,1994,18085,760871,12437,1994_12437_7
MS,1994,13160,760871,12437,1994_12437_8
MS,1994,15403,760871,12437,1994_12437_9
MS,1994,19354,21684,12438,1994_12438_0
MS,1994,216,21684,12438,1994_12438_1
MS,1994,277459,1350140,12441,1994_12441_0
MS,1994,46304,1350140,12441,1994_12441_1
MS,1994,57949,1350140,12441,1994_12441_10
MS,1994,48357,1350140,12441,1994_12441_12
MS,1994,35797,1350140,12441,1994_12441_13
MS,1994,12459,1350140,12441,1994_12441_14
MS,1994,19677,1350140,12441,1994_12441_15
MS,1994,54843,1350140,12441,1994_12441_16
MS,1994,14019,1350140,12441,1994_12441_17
MS,1994,40050,1350140,12441,1994_12441_18
MS,1994,14800,1350140,12441,1994_12441_19
MS,1994,11903,1350140,12441,1994_12441_2
MS,1994,10099,1350140,12441,1994_12441_21
MS,1994,31884,1350140,12441,1994_12441_22
MS,1994,4425,1350140,12441,1994_12441_23
MS,1994,51473,1350140,12441,1994_12441_24
MS,1994,103377,1350140,12441,1994_12441_25
MS,1994,7492,1350140,12441,1994_12441_26
MS,1994,10290,1350140,12441,1994_12441_27
MS,1994,7440,1350140,12441,1994_12441_28
MS,1994,10703,1350140,12441,1994_12441_29
MS,1994,34761,1350140,12441,1994_12441_3
MS,1994,10750,1350140,12441,1994_12441_32
MS,1994,32003,1350140,12441,1994_12441_34
MS,1994,8563,1350140,12441,1994_12441_35
MS,1994,6397,1350140,12441,1994_12441_37
MS,1994,23877,1350140,12441,1994_12441_38
MS,1994,24910,1350140,12441,1994_12441_39
MS,1994,42202,1350140,12441,1994_12441_4
MS,1994,10747,1350140,12441,1994_12441_41
MS,1994,9794,1350140,12441,1994_12441_44
MS,1994,11518,1350140,12441,1994_12441_47
MS,1994,24327,1350140,12441,1994_12441_5
MS,1994,23800,1350140,12441,1994_12441_51
MS,1994,5390,1350140,12441,1994_12441_54
MS,1994,38608,1350140,12441,1994_12441_6
MS,1994,0,1350140,12441,1994_12441_7
MS,1994,2759,1350140,12441,1994_12441_8
MS,1994,20282,1350140,12441,1994_12441_9
MS,1994,70897,1974312,12442,1994_12442_0
MS,1994,25111,1974312,12442,1994_12442_1
MS,1994,14902,1974312,12442,1994_12442_10
MS,1994,9201,1974312,12442,1994_12442_100
MS,1994,5414,1974312,12442,1994_12442_101
MS,1994,8219,1974312,12442,1994_12442_102
MS,1994,17157,1974312,12442,1994_12442_103
MS,1994,8085,1974312,12442,1994_12442_105
MS,1994,8385,1974312,12442,1994_12442_106
MS,1994,22802,1974312,12442,1994_12442_107
MS,1994,13544,1974312,12442,1994_12442_109
MS,1994,11861,1974312,12442,1994_12442_11
MS,1994,40079,1974312,12442,1994_12442_110
MS,1994,19067,1974312,12442,1994_12442_111
MS,1994,21884,1974312,12442,1994_12442_112
MS,1994,15495,1974312,12442,1994_12442_113
MS,1994,10297,1974312,12442,1994_12442_115
MS,1994,19223,1974312,12442,1994_12442_116
MS,1994,19134,1974312,12442,1994_12442_118
MS,1994,10354,1974312,12442,1994_12442_119
MS,1994,8401,1974312,12442,1994_12442_12
MS,1994,5841,1974312,12442,1994_12442_120
MS,1994,4748,1974312,12442,1994_12442_121
MS,1994,14607,1974312,12442,1994_12442_123
MS,1994,2280,1974312,12442,1994_12442_125
MS,1994,56535,1974312,12442,1994_12442_126
MS,1994,0,1974312,12442,1994_12442_127
MS,1994,3033,1974312,12442,1994_12442_128
MS,1994,0,1974312,12442,1994_12442_129
MS,1994,18155,1974312,12442,1994_12442_13
MS,1994,2304,1974312,12442,1994_12442_130
MS,1994,0,1974312,12442,1994_12442_131
MS,1994,5006,1974312,12442,1994_12442_14
MS,1994,3536,1974312,12442,1994_12442_15
MS,1994,43176,1974312,12442,1994_12442_16
MS,1994,5200,1974312,12442,1994_12442_17
MS,1994,5282,1974312,12442,1994_12442_18
MS,1994,33606,1974312,12442,1994_12442_19
MS,1994,44341,1974312,12442,1994_12442_2
MS,1994,3488,1974312,12442,1994_12442_20
MS,1994,4845,1974312,12442,1994_12442_21
MS,1994,4757,1974312,12442,1994_12442_22
MS,1994,4604,1974312,12442,1994_12442_23
MS,1994,2835,1974312,12442,1994_12442_24
MS,1994,65289,1974312,12442,1994_12442_25
MS,1994,8116,1974312,12442,1994_12442_26
MS,1994,3876,1974312,12442,1994_12442_27
MS,1994,3726,1974312,12442,1994_12442_28
MS,1994,22940,1974312,12442,1994_12442_3
MS,1994,30729,1974312,12442,1994_12442_30
MS,1994,2697,1974312,12442,1994_12442_31
MS,1994,3658,1974312,12442,1994_12442_33
MS,1994,6037,1974312,12442,1994_12442_34
MS,1994,21205,1974312,12442,1994_12442_35
MS,1994,2768,1974312,12442,1994_12442_36
MS,1994,13439,1974312,12442,1994_12442_37
MS,1994,99270,1974312,12442,1994_12442_38
MS,1994,9925,1974312,12442,1994_12442_39
MS,1994,30508,1974312,12442,1994_12442_4
MS,1994,9153,1974312,12442,1994_12442_40
MS,1994,18068,1974312,12442,1994_12442_41
MS,1994,15426,1974312,12442,1994_12442_42
MS,1994,8846,1974312,12442,1994_12442_43
MS,1994,17113,1974312,12442,1994_12442_46
MS,1994,18221,1974312,12442,1994_12442_47
MS,1994,33207,1974312,12442,1994_12442_48
MS,1994,2080,1974312,12442,1994_12442_50
MS,1994,20209,1974312,12442,1994_12442_51
MS,1994,70051,1974312,12442,1994_12442_52
MS,1994,15533,1974312,12442,1994_12442_53
MS,1994,14357,1974312,12442,1994_12442_54
MS,1994,7274,1974312,12442,1994_12442_56
MS,1994,6446,1974312,12442,1994_12442_57
MS,1994,12167,1974312,12442,1994_12442_58
MS,1994,12799,1974312,12442,1994_12442_59
MS,1994,52830,1974312,12442,1994_12442_6
MS,1994,3194,1974312,12442,1994_12442_60
MS,1994,9113,1974312,12442,1994_12442_61
MS,1994,28955,1974312,12442,1994_12442_62
MS,1994,3584,1974312,12442,1994_12442_63
MS,1994,27467,1974312,12442,1994_12442_64
MS,1994,3086,1974312,12442,1994_12442_65
MS,1994,22297,1974312,12442,1994_12442_66
MS,1994,10776,1974312,12442,1994_12442_67
MS,1994,387,1974312,12442,1994_12442_68
MS,1994,44414,1974312,12442,1994_12442_69
MS,1994,50319,1974312,12442,1994_12442_7
MS,1994,0,1974312,12442,1994_12442_70
MS,1994,46969,1974312,12442,1994_12442_71
MS,1994,17012,1974312,12442,1994_12442_72
MS,1994,4282,1974312,12442,1994_12442_73
MS,1994,5548,1974312,12442,1994_12442_74
MS,1994,1458,1974312,12442,1994_12442_75
MS,1994,44451,1974312,12442,1994_12442_76
MS,1994,6957,1974312,12442,1994_12442_78
MS,1994,3939,1974312,12442,1994_12442_79
MS,1994,16133,1974312,12442,1994_12442_8
MS,1994,2581,1974312,12442,1994_12442_80
MS,1994,9621,1974312,12442,1994_12442_81
MS,1994,25124,1974312,12442,1994_12442_82
MS,1994,1726,1974312,12442,1994_12442_86
MS,1994,4431,1974312,12442,1994_12442_87
MS,1994,0,1974312,12442,1994_12442_89
MS,1994,55639,1974312,12442,1994_12442_9
MS,1994,0,1974312,12442,1994_12442_90
MS,1994,115,1974312,12442,1994_12442_91
MS,1994,6239,1974312,12442,1994_12442_93
MS,1994,3816,1974312,12442,1994_12442_95
MS,1994,1414,1974312,12442,1994_12442_98
MN,1994,16360,17960,12444,1994_12444_0
MO,1994,9335,12240,12449,1994_12449_0
MO,1994,1342,12240,12449,1994_12449_1
MO,1994,33912,48776,12453,1994_12453_0
MO,1994,0,48776,12453,1994_12453_1
MO,1994,44065,48843,12457,1994_12457_0
MO,1994,34245,175521,12458,1994_12458_0
MO,1994,33231,175521,12458,1994_12458_1
MO,1994,1697,175521,12458,1994_12458_2
MO,1994,18321,175521,12458,1994_12458_3
MO,1994,5071,175521,12458,1994_12458_4
MO,1994,6230,175521,12458,1994_12458_5
MO,1994,9502,175521,12458,1994_12458_6
MO,1994,7883,175521,12458,1994_12458_7
MO,1994,28431,175521,12458,1994_12458_8
MO,1994,22974,26508,12459,1994_12459_0
MO,1994,20797,23851,12461,1994_12461_0
MO,1994,15143,23810,12466,1994_12466_0
MO,1994,1613,23810,12466,1994_12466_1
MO,1994,2378,23810,12466,1994_12466_2
MO,1994,2712,23810,12466,1994_12466_3
MO,1994,56910,63690,12467,1994_12467_0
MO,1994,0,63690,12467,1994_12467_1
MO,1994,36125,79289,12469,1994_12469_0
MO,1994,36125,79289,12469,1994_12469_1
MO,1994,38623,43709,12474,1994_12474_0
MO,1994,0,43709,12474,1994_12474_1
NE,1994,44736,60222,12476,1994_12476_0
NE,1994,4969,60222,12476,1994_12476_1
OK,1994,9923,11041,12483,1994_12483_0
OK,1994,6388,8698,12484,1994_12484_0
OK,1994,56422,66597,12485,1994_12485_0
NE,1994,13037,15094,12489,1994_12489_0
NE,1994,28516,32168,12492,1994_12492_0
NE,1994,14332,17245,12493,1994_12493_0
TN,1994,122909,491307,12499,1994_12499_0
TN,1994,17893,491307,12499,1994_12499_10
TN,1994,27948,491307,12499,1994_12499_11
TN,1994,19654,491307,12499,1994_12499_12
TN,1994,16224,491307,12499,1994_12499_13
TN,1994,0,491307,12499,1994_12499_14
TN,1994,16721,491307,12499,1994_12499_15
TN,1994,6839,491307,12499,1994_12499_16
TN,1994,7085,491307,12499,1994_12499_17
TN,1994,18272,491307,12499,1994_12499_2
TN,1994,27756,491307,12499,1994_12499_3
TN,1994,21769,491307,12499,1994_12499_4
TN,1994,17513,491307,12499,1994_12499_5
TN,1994,18460,491307,12499,1994_12499_6
TN,1994,33214,491307,12499,1994_12499_7
TN,1994,23438,491307,12499,1994_12499_8
TN,1994,21776,491307,12499,1994_12499_9
UT,1994,23648,27253,1249,1994_1249_0
TX,1994,29436,32560,12501,1994_12501_0
TX,1994,24532,29576,12504,1994_12504_0
TX,1994,0,29576,12504,1994_12504_1
TX,1994,2025,29576,12504,1994_12504_2
TX,1994,0,29576,12504,1994_12504_3
TX,1994,43496,72000,12506,1994_12506_0
TX,1994,21030,72000,12506,1994_12506_1
TX,1994,30852,203317,12508,1994_12508_0
TX,1994,24207,203317,12508,1994_12508_1
TX,1994,63053,203317,12508,1994_12508_2
TX,1994,26639,203317,12508,1994_12508_3
TX,1994,19012,203317,12508,1994_12508_4
TX,1994,0,203317,12508,1994_12508_6
TX,1994,12988,203317,12508,1994_12508_7
TX,1994,1423,203317,12508,1994_12508_8
TX,1994,9819,203317,12508,1994_12508_9
UT,1994,23621,26756,1250,1994_1250_0
WI,1994,34399,45977,12511,1994_12511_0
WI,1994,2128,45977,12511,1994_12511_3
WI,1994,4960,45977,12511,1994_12511_4
WI,1994,14977,28093,12512,1994_12512_0
WI,1994,2727,28093,12512,1994_12512_1
WI,1994,5826,28093,12512,1994_12512_3
WI,1994,2070,28093,12512,1994_12512_4
WI,1994,27290,32970,12513,1994_12513_0
WI,1994,360,32970,12513,1994_12513_1
WI,1994,52225,71951,12514,1994_12514_0
WI,1994,12546,71951,12514,1994_12514_1
WI,1994,69770,84879,12515,1994_12515_0
WI,1994,91426,101494,12517,1994_12517_0
WI,1994,0,101494,12517,1994_12517_1
WI,1994,50186,60919,12518,1994_12518_0
WI,1994,0,60919,12518,1994_12518_1
WI,1994,4316,60919,12518,1994_12518_2
WI,1994,43605,111481,12519,1994_12519_0
WI,1994,6374,111481,12519,1994_12519_1
WI,1994,21665,111481,12519,1994_12519_2
WI,1994,7740,111481,12519,1994_12519_3
WI,1994,3464,111481,12519,1994_12519_5
WI,1994,11159,111481,12519,1994_12519_6
WI,1994,1537,111481,12519,1994_12519_7
NJ,1994,727749,2370411,12525,1994_12525_0
NJ,1994,53892,2370411,12525,1994_12525_1
NJ,1994,33383,2370411,12525,1994_12525_10
NJ,1994,128706,2370411,12525,1994_12525_11
NJ,1994,0,2370411,12525,1994_12525_12
NJ,1994,84662,2370411,12525,1994_12525_13
NJ,1994,25729,2370411,12525,1994_12525_14
NJ,1994,88715,2370411,12525,1994_12525_15
NJ,1994,94140,2370411,12525,1994_12525_16
NJ,1994,91868,2370411,12525,1994_12525_17
NJ,1994,37788,2370411,12525,1994_12525_18
NJ,1994,51048,2370411,12525,1994_12525_19
NJ,1994,11506,2370411,12525,1994_12525_2
NJ,1994,7465,2370411,12525,1994_12525_20
NJ,1994,46794,2370411,12525,1994_12525_21
NJ,1994,51898,2370411,12525,1994_12525_22
NJ,1994,31256,2370411,12525,1994_12525_23
NJ,1994,24766,2370411,12525,1994_12525_24
NJ,1994,27407,2370411,12525,1994_12525_25
NJ,1994,12524,2370411,12525,1994_12525_26
NJ,1994,4000,2370411,12525,1994_12525_27
NJ,1994,5208,2370411,12525,1994_12525_28
NJ,1994,10712,2370411,12525,1994_12525_29
NJ,1994,12543,2370411,12525,1994_12525_30
NJ,1994,6037,2370411,12525,1994_12525_31
NJ,1994,42689,2370411,12525,1994_12525_32
NJ,1994,4482,2370411,12525,1994_12525_33
NJ,1994,10242,2370411,12525,1994_12525_34
NJ,1994,4530,2370411,12525,1994_12525_35
NJ,1994,12163,2370411,12525,1994_12525_36
NJ,1994,14211,2370411,12525,1994_12525_37
NJ,1994,416,2370411,12525,1994_12525_38
NJ,1994,0,2370411,12525,1994_12525_39
NJ,1994,41748,2370411,12525,1994_12525_4
NJ,1994,40718,2370411,12525,1994_12525_5
NJ,1994,65598,2370411,12525,1994_12525_6
NJ,1994,66705,2370411,12525,1994_12525_7
NJ,1994,95571,2370411,12525,1994_12525_8
NJ,1994,96168,2370411,12525,1994_12525_9
UT,1994,124770,152725,1252,1994_1252_0
AR,1994,66096,88647,12530,1994_12530_0
AR,1994,6449,88647,12530,1994_12530_1
AR,1994,8559,33025,12531,1994_12531_0
AR,1994,4279,33025,12531,1994_12531_1
AR,1994,9414,33025,12531,1994_12531_2
AR,1994,4850,33025,12531,1994_12531_3
AR,1994,1427,33025,12531,1994_12531_4
AR,1994,24299,28203,12535,1994_12535_0
DC,1994,428103,1399326,12543,1994_12543_0
DC,1994,31214,1399326,12543,1994_12543_1
DC,1994,17071,1399326,12543,1994_12543_10
DC,1994,0,1399326,12543,1994_12543_11
DC,1994,32211,1399326,12543,1994_12543_12
DC,1994,36072,1399326,12543,1994_12543_13
DC,1994,36646,1399326,12543,1994_12543_14
DC,1994,18290,1399326,12543,1994_12543_16
DC,1994,20890,1399326,12543,1994_12543_17
DC,1994,16349,1399326,12543,1994_12543_18
DC,1994,64607,1399326,12543,1994_12543_2
DC,1994,43595,1399326,12543,1994_12543_20
DC,1994,13813,1399326,12543,1994_12543_21
DC,1994,19490,1399326,12543,1994_12543_22
DC,1994,75894,1399326,12543,1994_12543_23
